"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"DSM","Dreyfus Strategic Municipal Bond Fund, Inc.","7.54","$372.25M","1989","n/a","n/a","https://www.nasdaq.com/symbol/dsm",
"LEO","Dreyfus Strategic Municipals, Inc.","7.76","$481.04M","1987","n/a","n/a","https://www.nasdaq.com/symbol/leo",
"DRQ","Dril-Quip, Inc.","37.34","$1.34B","1997","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/drq",
"DS","Drive Shack Inc.","4.55","$304.97M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ds",
"DS^B","Drive Shack Inc.","25.4735","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ds^b",
"DS^C","Drive Shack Inc.","24.9015","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ds^c",
"DS^D","Drive Shack Inc.","25.09","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ds^d",
"DBX","Dropbox, Inc.","25.59","$10.4B","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/dbx",
"DCAR","DropCar, Inc.","0.41","$3.98M","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/dcar",
"DRYS","DryShips Inc.","5.21","$486.67M","2005","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/drys",
"DSPG","DSP Group, Inc.","13.25","$294.1M","1994","Technology","Semiconductors","https://www.nasdaq.com/symbol/dspg",
"DSW","DSW Inc.","27.94","$2.24B","2005","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/dsw",
"DTE","DTE Energy Company","122.74","$22.33B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dte",
"DTJ","DTE Energy Company","24.8","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dtj",
"DTQ","DTE Energy Company","24.69","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dtq",
"DTV","DTE Energy Company","55.19","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dtv",
"DTW","DTE Energy Company","24.65","n/a","2017","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dtw",
"DTY","DTE Energy Company","26.65","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dty",
"DCO","Ducommun Incorporated","41.99","$479.12M","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/dco",
"DPG","Duff & Phelps Global Utility Income Fund Inc.","14.3","$542.4M","2011","n/a","n/a","https://www.nasdaq.com/symbol/dpg",
"DSE","Duff & Phelps Select MLP and Midstream Energy Fund","4.9","$128.42M","2014","n/a","n/a","https://www.nasdaq.com/symbol/dse",
"DNP","Duff & Phelps Utilities Income, Inc.","11.28","$3.22B","1987","n/a","n/a","https://www.nasdaq.com/symbol/dnp",
"DTF","Duff & Phelps Utilities Tax-Free Income, Inc.","13.12","$111.79M","1991","n/a","n/a","https://www.nasdaq.com/symbol/dtf",
"DUC","Duff & Phelps Utility & Corporate Bond Trust, Inc.","8.35","$229.58M","1993","n/a","n/a","https://www.nasdaq.com/symbol/duc",
"DUK","Duke Energy Corporation","89.59","$63.87B","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/duk",
"DUKB","Duke Energy Corporation","25.14","n/a","2018","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/dukb",
"DUKH","Duke Energy Corporation","24.58","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/dukh",
"DRE","Duke Realty Corporation","29.99","$10.75B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dre",
"DLTH","Duluth Holdings Inc.","25.21","$821.31M","2015","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/dlth",
"DNKN","Dunkin&#39; Brands Group, Inc.","70.98","$5.86B","2011","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/dnkn",
"DXF","Dunxin Financial Holdings Limited","3.22","$67.08M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/dxf",
"DRRX","DURECT Corporation","0.7508","$121.67M","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/drrx",
"DXC","DXC Technology Company","66.11","$17.74B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/dxc",
"DXPE","DXP Enterprises, Inc.","36.28","$637.45M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/dxpe",
"DY","Dycom Industries, Inc.","62.62","$1.96B","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/dy",
"DLNG","Dynagas LNG Partners LP","2.5","$88.73M","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/dlng",
"DLNG^A","Dynagas LNG Partners LP","20.03","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dlng^a",
"DLNG^B","Dynagas LNG Partners LP","19.44","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dlng^b",
"DYSL","Dynasil Corporation of America","0.96","$16.73M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/dysl",
"DYNT","Dynatronics Corporation","2.12","$17.36M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/dynt",
"DVAX","Dynavax Technologies Corporation","10.6","$664.53M","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/dvax",
"DX","Dynex Capital, Inc.","6.04","$379.42M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dx",
"DX^A","Dynex Capital, Inc.","25.55","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dx^a",
"DX^B","Dynex Capital, Inc.","23.678","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dx^b",
"ETFC","E*TRADE Financial Corporation","48.23","$11.89B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/etfc",
"DD^A","E.I. du Pont de Nemours and Company","80.5","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dd^a",
"DD^B","E.I. du Pont de Nemours and Company","102.95","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dd^b",
"ELF","e.l.f. Beauty, Inc.","9.56","$461.32M","2016","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/elf",
"SSP","E.W. Scripps Company (The)","19.75","$1.59B","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/ssp",
"EBMT","Eagle Bancorp Montana, Inc.","17.32","$112.12M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","60.01","$2.06B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/egbn",
"EGLE","Eagle Bulk Shipping Inc.","4.82","$349.9M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/egle",
"GRF","Eagle Capital Growth Fund, Inc.","7.54","$28.11M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/grf",
"EFBI","Eagle Financial Bancorp, Inc.","15.57","$25.31M","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/efbi",
"EGIF","Eagle Growth and Income Opportunities Fund","14.95","$107.35M","2015","n/a","n/a","https://www.nasdaq.com/symbol/egif",
"EXP","Eagle Materials Inc","78","$3.58B","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/exp",
"EGRX","Eagle Pharmaceuticals, Inc.","45.24","$628.84M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/egrx",
"ECC           ","Eagle Point Credit Company Inc.","16.91","$390.92M","2014","n/a","n/a","https://www.nasdaq.com/symbol/ecc",
"ECCA","Eagle Point Credit Company Inc.","25.58","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/ecca",
"ECCB","Eagle Point Credit Company Inc.","26.09","n/a","2016","n/a","n/a","https://www.nasdaq.com/symbol/eccb",
"ECCX","Eagle Point Credit Company Inc.","24.7499","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/eccx",
"ECCY","Eagle Point Credit Company Inc.","25.4001","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/eccy",
"ESTE","Earthstone Energy, Inc.","7.3","$468.01M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/este",
"EWBC","East West Bancorp, Inc.","55.01","$7.97B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ewbc",
"DEA","Easterly Government Properties, Inc.","17.96","$1.09B","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dea",
"EML","Eastern Company (The)","26.61","$166.51M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/eml",
"EGP","EastGroup Properties, Inc.","105.48","$3.85B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/egp",
"EMN","Eastman Chemical Company","83.69","$11.72B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/emn",
"KODK","Eastman Kodak Company","3.01","$128.61M","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kodk",
"EAST","Eastside Distilling, Inc.","6.04","$53.67M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/east",
"ETN","Eaton Corporation, PLC","79.69","$34.54B","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/etn",
"EVM","Eaton Vance California Municipal Bond Fund","10.41","$222.72M","2002","n/a","n/a","https://www.nasdaq.com/symbol/evm",
"CEV","Eaton Vance California Municipal Income Trust","11.74","$83.75M","1999","n/a","n/a","https://www.nasdaq.com/symbol/cev",
"ETV","Eaton Vance Corporation","14.91","$1.07B","2005","n/a","n/a","https://www.nasdaq.com/symbol/etv",
"ETW","Eaton Vance Corporation","9.72","$1.04B","2005","n/a","n/a","https://www.nasdaq.com/symbol/etw",
"EV","Eaton Vance Corporation","41.26","$4.83B","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ev",
"EOI","Eaton Vance Enhance Equity Income Fund","14.21","$556.65M","2004","n/a","n/a","https://www.nasdaq.com/symbol/eoi",
"EOS","Eaton Vance Enhanced Equity Income Fund II","16.73","$797.84M","2005","n/a","n/a","https://www.nasdaq.com/symbol/eos",
"EFT","Eaton Vance Floating Rate Income Trust","13.38","$533.38M","2004","n/a","n/a","https://www.nasdaq.com/symbol/eft",
"EFL","Eaton Vance Floating-Rate 2022 Target Term Trust","9.186","$216.9M","2017","n/a","n/a","https://www.nasdaq.com/symbol/efl",
"EFF","Eaton vance Floating-Rate Income Plus Fund","14.9784","$113.93M","2013","n/a","n/a","https://www.nasdaq.com/symbol/eff",
"EHT","Eaton Vance High Income 2021 Target Term Trust","9.58","$205.6M","2016","n/a","n/a","https://www.nasdaq.com/symbol/eht",
"EVV","Eaton Vance Limited Duration Income Fund","12.59","$1.46B","2003","n/a","n/a","https://www.nasdaq.com/symbol/evv",
"EIM","Eaton Vance Municipal Bond Fund","11.73","$799.61M","2002","n/a","n/a","https://www.nasdaq.com/symbol/eim",
"EIV","Eaton Vance Municipal Bond Fund II","12.1","$121.16M","2002","n/a","n/a","https://www.nasdaq.com/symbol/eiv",
"ETX           ","Eaton Vance Municipal Income 2028 Term Trust","19.98","$216.46M","2013","n/a","n/a","https://www.nasdaq.com/symbol/etx",
"EOT","Eaton Vance Municipal Income Trust","21.01","$319.9M","2009","n/a","n/a","https://www.nasdaq.com/symbol/eot",
"EVN","Eaton Vance Municipal Income Trust","11.8","$280.63M","1999","n/a","n/a","https://www.nasdaq.com/symbol/evn",
"EVJ","Eaton Vance New Jersey Municipal Income Trust","12.15","$55.87M","1999","n/a","n/a","https://www.nasdaq.com/symbol/evj",
"ENX","Eaton Vance New York Municipal Bond Fund","11.38","$178.23M","2002","n/a","n/a","https://www.nasdaq.com/symbol/enx",
"EVY","Eaton Vance New York Municipal Income Trust","12.0062","$65.74M","1999","n/a","n/a","https://www.nasdaq.com/symbol/evy",
"EVGBC","Eaton Vance NextShares Trust","100.02","$62.51M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/evgbc",
"EVSTC","Eaton Vance NextShares Trust","99.98","$44.99M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/evstc",
"EVFTC","Eaton Vance NextShares Trust II","100.03","$52.52M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/evftc",
"EVLMC","Eaton Vance NextShares Trust II","99.96","$69.97M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/evlmc",
"OKDCC","Eaton Vance NextShares Trust II","99.96","$504.8M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/okdcc",
"ETJ","Eaton Vance Risk-Managed Diversified Equity Income Fund","8.83","$562.21M","2007","n/a","n/a","https://www.nasdaq.com/symbol/etj",
"EFR","Eaton Vance Senior Floating-Rate Fund","13.12","$483.45M","2003","n/a","n/a","https://www.nasdaq.com/symbol/efr",
"EVF","Eaton Vance Senior Income Trust","6.15","$232.88M","1998","n/a","n/a","https://www.nasdaq.com/symbol/evf",
"EVG","Eaton Vance Short Diversified Income Fund","12.795","$228.78M","2005","n/a","n/a","https://www.nasdaq.com/symbol/evg",
"EVT","Eaton Vance Tax Advantaged Dividend Income Fund","21.68","$1.58B","2003","n/a","n/a","https://www.nasdaq.com/symbol/evt",
"ETO","Eaton Vance Tax-Advantage Global Dividend Opp","23.19","$337.65M","2004","n/a","n/a","https://www.nasdaq.com/symbol/eto",
"ETG","Eaton Vance Tax-Advantaged Global Dividend Income Fund","15.34","$1.17B","2004","n/a","n/a","https://www.nasdaq.com/symbol/etg",
"ETB","Eaton Vance Tax-Managed Buy-Write Income Fund","15.04","$390.7M","2005","n/a","n/a","https://www.nasdaq.com/symbol/etb",
"EXD","Eaton Vance Tax-Managed Buy-Write Strategy Fund","9.38","$91.28M","2010","n/a","n/a","https://www.nasdaq.com/symbol/exd",
"ETY","Eaton Vance Tax-Managed Diversified Equity Income Fund","11.33","$1.69B","2006","n/a","n/a","https://www.nasdaq.com/symbol/ety",
"EXG","Eaton Vance Tax-Managed Global Diversified Equity Income Fund","7.87","$2.37B","2007","n/a","n/a","https://www.nasdaq.com/symbol/exg",
"EBAY","eBay Inc.","36.98","$33.83B","1998","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebay",
"EBAYL","eBay Inc.","26.41","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebayl",
"EBIX","Ebix, Inc.","58.85","$1.8B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ebix",
"ECT","ECA Marcellus Trust I","1.8","$31.69M","2010","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ect",
"ECHO","Echo Global Logistics, Inc.","25.6","$730.81M","2009","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/echo",
"SATS","EchoStar Corporation","39.295","$3.78B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/sats",
"ECR","Eclipse Resources Corporation","1.12","$338.84M","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ecr",
"ECL","Ecolab Inc.","167.09","$48.27B","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ecl",
"EEI","Ecology and Environment, Inc.","11.5","$49.6M","1987","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/eei",
"EC","Ecopetrol S.A.","19.54","$40.17B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ec",
"EDAP","EDAP TMS S.A.","2.74","$79.45M","1997","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/edap",
"EDGE","Edge Therapeutics, Inc.","0.4125","$12.92M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/edge",
"EIX","Edison International","61.26","$19.96B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/eix",
"EDNT","Edison Nation, Inc.","4.7499","$23.99M","2018","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/ednt",
"EDIT","Editas Medicine, Inc.","19.73","$943.3M","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/edit",
"EDTX","EdtechX Holdings Acquisition Corp.","10.01","$79.14M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtx",
"EDTXU","EdtechX Holdings Acquisition Corp.","10.14","$80.17M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxu",
"EDTXW","EdtechX Holdings Acquisition Corp.","0.2","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxw",
"EDUC","Educational Development Corporation","8.15","$66.81M","n/a","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/educ",
"EW","Edwards Lifesciences Corporation","173.94","$36.14B","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ew",
"EGAN","eGain Corporation","11.57","$322.83M","1999","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/egan",
"EHTH","eHealth, Inc.","65.5","$1.45B","2006","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/ehth",
"EHIC","eHi Car Services Limited","11.99","$832.65M","2014","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/ehic",
"EIDX","Eidos Therapeutics, Inc.","15.15","$556.72M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eidx",
"EIGR","Eiger BioPharmaceuticals, Inc.","13.72","$261.99M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/eigr",
"EKSO","Ekso Bionics Holdings, Inc.","2.11","$132.18M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ekso",
"EP^C","El Paso Corporation","47.75","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/ep^c",
"EE","El Paso Electric Company","54.89","$2.23B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ee",
"LOCO","El Pollo Loco Holdings, Inc.","15.3","$597.72M","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/loco",
"ELAN","Elanco Animal Health Incorporated","29.04","$10.62B","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/elan",
"ESTC","Elastic N.V.","92.14","$6.54B","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/estc",
"ESLT","Elbit Systems Ltd.","133","$5.69B","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/eslt",
"EGO","Eldorado Gold Corporation","4.3","$682.85M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ego",
